total_false_alarm,total_missed_detection,total_speaker_confusion,speech_total,classification_error,total_frames,ece,exname,domain,selection,direction,seed,duration,der
14452.0,39777.0,13291.0,460658.0,80811.0,563732,3.779948875308037,socio_lab-ce-worst-soft_segmentation-v1-a2__300@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,300,14.657294565599644
6820.0,3858.0,29.0,355044.0,10736.0,421627,0.13729048660025,audiobooks-ce-worst-soft_segmentation-v1-a2__240@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,240,3.0156825632879305
11886.0,11569.0,12480.0,356093.0,48415.0,497221,1.4278469607234001,maptask-ce-worst-soft_segmentation-v1-a3__600@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,600,10.091464870132242
45594.0,152907.0,35371.0,617187.0,269243.0,616179,3.306227922439575,webvideo-ce-worst-soft_segmentation-v1-a3__240@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,240,37.89321550842775
76474.0,141712.0,43269.0,617187.0,304724.0,616179,19.135160744190216,webvideo-ce-worst-soft_segmentation-v1-a1__120@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,120,42.362363432800755
30172.0,54508.0,68688.0,559416.0,222056.0,842082,8.168865740299225,clinical-ce-worst-soft_segmentation-v1-a2__120@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,120,27.415733550702875
14462.0,44237.0,13232.0,460658.0,85163.0,563732,5.608576908707619,socio_lab-ce-worst-soft_segmentation-v1-a1__180@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,180,15.614837905778256
15206.0,43060.0,13238.0,460658.0,84742.0,563732,5.608143657445908,socio_lab-ce-worst-soft_segmentation-v1-a3__180@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,180,15.522144410821042
12297.0,89289.0,17424.0,513222.0,136434.0,456494,10.734878480434418,meeting-ce-worst-soft_segmentation-v1-a3__180@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,180,23.188795492009305
11307.0,94154.0,14324.0,513222.0,134109.0,456494,9.726453572511673,meeting-ce-worst-soft_segmentation-v1-a2__240@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,240,23.33980226880375
60372.0,156269.0,37719.0,617187.0,292079.0,616179,16.596457362174988,webvideo-ce-worst-soft_segmentation-v1-a2__120@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,120,41.212792881249925
16781.0,13092.0,12334.0,356093.0,54541.0,497221,3.0204201117157936,maptask-ce-worst-soft_segmentation-v1-a1__240@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,240,11.85280249822378
29495.0,54160.0,51166.0,559416.0,185987.0,842082,6.351783871650696,clinical-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,1200,24.100311753685986
31840.0,4052.0,6032.0,338534.0,47956.0,427487,5.960912257432938,broadcast_interview-ce-worst-soft_segmentation-v1-a2__180@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,180,12.383985065015626
3994.0,5406.0,0.0,355044.0,9400.0,421627,0.5442717112600803,audiobooks-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,1200,2.6475591757641306
29434.0,59061.0,62854.0,559416.0,214203.0,842082,8.438682556152344,clinical-ce-worst-soft_segmentation-v1-a3__300@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,300,27.054821456661948
15297.0,12924.0,17186.0,356093.0,62593.0,497221,1.4495664276182652,maptask-ce-worst-soft_segmentation-v1-a1__60@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,60,12.751444145209256
15809.0,11034.0,16682.0,356093.0,60207.0,497221,0.5949012469500303,maptask-ce-worst-soft_segmentation-v1-a2__180@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,180,12.222930526575922
22070.0,40255.0,13689.0,460658.0,89703.0,563732,3.970736265182495,socio_lab-ce-worst-soft_segmentation-v1-a1__120@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,120,16.501178748659527
18176.0,44092.0,14067.0,342609.0,90402.0,420455,5.399921536445618,socio_field-ce-worst-soft_segmentation-v1-a2__180@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,180,22.280500512245737
29184.0,58143.0,63102.0,559416.0,213531.0,842082,8.977675437927246,clinical-ce-worst-soft_segmentation-v1-a1__300@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,300,26.890364236990006
17035.0,10825.0,13201.0,398798.0,54262.0,453564,2.4046966806054115,court-ce-worst-soft_segmentation-v1-a3__600@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,600,10.296190051103567
13581.0,32000.0,11926.0,460658.0,69433.0,563732,3.8798928260803223,socio_lab-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,1200,12.483664670970656
41945.0,3215.0,3502.0,338534.0,52164.0,427487,6.6017962992191315,broadcast_interview-ce-worst-soft_segmentation-v1-a2__120@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,120,14.37433167717275
39963.0,10659.0,29554.0,356093.0,109730.0,497221,5.596823617815971,maptask-ce-worst-soft_segmentation-v1-a3__30@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,30,22.515466465221166
16922.0,73128.0,15501.0,513222.0,121052.0,456494,2.676581032574177,meeting-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,1200,20.566343609588053
36781.0,33386.0,16613.0,460658.0,103393.0,563732,9.705246984958649,socio_lab-ce-worst-soft_segmentation-v1-a3__60@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,60,18.838270473974184
37288.0,46310.0,49615.0,559416.0,182828.0,842082,5.125288665294647,clinical-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,1200,23.812869134955026
49071.0,127013.0,34966.0,489048.0,246016.0,426608,17.70266741514206,restaurant-ce-worst-soft_segmentation-v1-a3__30@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,30,43.1552731020268
144253.0,157117.0,94597.0,2153456.0,490564.0,2092020,3.658018261194229,cts-ce-worst-soft_segmentation-v1-a2__30@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,2,30,18.38751290948132
38830.0,2980.0,6288.0,338534.0,54386.0,427487,8.002734184265137,broadcast_interview-ce-worst-soft_segmentation-v1-a1__120@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,120,14.207730981230837
8156.0,3838.0,840.0,355044.0,13674.0,421627,0.19349242793396115,audiobooks-ce-worst-soft_segmentation-v1-a1__60@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,60,3.6147632406124313
130495.0,161615.0,90950.0,2153456.0,474010.0,2092020,2.6736702769994736,cts-ce-worst-soft_segmentation-v1-a1__60@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,1,60,17.78815076788195
130740.0,164195.0,94666.0,2153456.0,484267.0,2092020,2.9480434954166412,cts-ce-worst-soft_segmentation-v1-a3__30@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,3,30,18.091895074707818
15277.0,30932.0,11355.0,460658.0,68919.0,563732,3.513795882463455,socio_lab-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,1200,12.496038275683913
26493.0,16053.0,38079.0,356093.0,118704.0,497221,7.025733590126038,maptask-ce-worst-soft_segmentation-v1-a2__30@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,30,22.641557121313813
15767.0,41758.0,13273.0,460658.0,84071.0,563732,4.2753491550683975,socio_lab-ce-worst-soft_segmentation-v1-a2__180@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,180,15.368885377004199
117990.0,160082.0,89352.0,2153456.0,456776.0,2092020,0.8502217009663582,cts-ce-worst-soft_segmentation-v1-a3__600@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,3,600,17.062062099248834
5145.0,4974.0,0.0,355044.0,10119.0,421627,0.35166675224900246,audiobooks-ce-worst-soft_segmentation-v1-a2__600@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,600,2.85006928718694
23375.0,10409.0,14092.0,356093.0,61968.0,497221,1.9923506304621696,maptask-ce-worst-soft_segmentation-v1-a2__60@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,60,13.44480234096149
13927.0,10269.0,12076.0,356093.0,48348.0,497221,2.038596011698246,maptask-ce-worst-soft_segmentation-v1-a1__600@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,600,10.1861030685804
29823.0,57784.0,68507.0,559416.0,224621.0,842082,8.639159798622131,clinical-ce-worst-soft_segmentation-v1-a1__120@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,120,27.906602599854136
47786.0,118411.0,34875.0,489048.0,235947.0,426608,17.16141849756241,restaurant-ce-worst-soft_segmentation-v1-a2__600@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,600,41.11498257839721
4917.0,16232.0,13036.0,398798.0,47221.0,453564,4.3070729821920395,court-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,1200,8.572008886704548
11470.0,14211.0,16292.0,398798.0,58265.0,453564,3.3070433884859085,court-ce-worst-soft_segmentation-v1-a2__240@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,240,10.524877256154745
18116.0,30249.0,12525.0,460658.0,73415.0,563732,4.453829675912857,socio_lab-ce-worst-soft_segmentation-v1-a2__600@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,600,13.218048964741739
34455.0,32659.0,17121.0,460658.0,101356.0,563732,8.735018968582153,socio_lab-ce-worst-soft_segmentation-v1-a2__60@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,60,18.28579987756644
39011.0,2381.0,5620.0,338534.0,52632.0,427487,6.876903027296066,broadcast_interview-ce-worst-soft_segmentation-v1-a2__60@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,60,13.886936024151192
10064.0,93098.0,17839.0,513222.0,138840.0,456494,10.214973986148834,meeting-ce-worst-soft_segmentation-v1-a3__300@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,300,23.576736772780592
17562.0,41212.0,13294.0,342609.0,85362.0,420455,3.6329302936792374,socio_field-ce-worst-soft_segmentation-v1-a3__600@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,600,21.035057456167234
14114.0,12508.0,14709.0,398798.0,56040.0,453564,2.9152601957321167,court-ce-worst-soft_segmentation-v1-a1__300@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,300,10.363893499967403
73260.0,129517.0,38345.0,617187.0,279467.0,616179,3.4258607774972916,webvideo-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,1200,39.06790000437469
5824.0,14688.0,12398.0,398798.0,45308.0,453564,4.747180640697479,court-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,1200,8.252298155958655
16042.0,11565.0,13211.0,398798.0,54029.0,453564,2.468995749950409,court-ce-worst-soft_segmentation-v1-a1__600@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,600,10.235256947126114
108991.0,170798.0,96961.0,2153456.0,473711.0,2092020,2.430199086666107,cts-ce-worst-soft_segmentation-v1-a1__600@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,1,600,17.495133404165212
41538.0,2075.0,5356.0,338534.0,54325.0,427487,7.390899956226349,broadcast_interview-ce-worst-soft_segmentation-v1-a3__60@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,60,14.465016807765247
